"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2009","2009",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2010","2010",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2011","2011",6,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2012","2012",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2015","2015",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2017","2017",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2018","2018",2,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2019","2019",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2020","2020",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2022","2022",9,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",4,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",2,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",4,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",3,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2013","2013",1,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2014","2014",2,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2021","2021",3,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2007","2007",4,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2009","2009",3,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2010","2010",2,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2011","2011",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2012","2012",4,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2013","2013",3,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2014","2014",2,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2015","2015",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2016","2016",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2017","2017",3,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2018","2018",1,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2019","2019",4,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2020","2020",2,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2021","2021",6,,
"ITC44","Sondrio","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2022","2022",2,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2007","2007",17,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2008","2008",11,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2009","2009",9,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2010","2010",18,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2011","2011",19,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2012","2012",8,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2013","2013",5,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2014","2014",7,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2015","2015",5,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2016","2016",5,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2017","2017",11,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2018","2018",10,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2019","2019",6,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2020","2020",5,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2021","2021",13,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2022","2022",16,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2007","2007",1,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2008","2008",2,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2009","2009",4,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2010","2010",2,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2011","2011",2,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2012","2012",1,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2013","2013",2,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2014","2014",1,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2015","2015",6,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2016","2016",3,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2017","2017",4,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2018","2018",3,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2019","2019",5,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2020","2020",4,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2021","2021",1,,
"ITE44","Latina","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","FAM","family","2022","2022",3,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2007","2007",2,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2008","2008",3,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2009","2009",2,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2010","2010",1,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2014","2014",1,,
"ITC42","Como","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","WK","work","2017","2017",1,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2007","2007",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2008","2008",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2009","2009",5,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2010","2010",1,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2011","2011",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2012","2012",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2013","2013",1,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2014","2014",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2017","2017",4,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2018","2018",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2019","2019",4,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2020","2020",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2021","2021",2,,
"ITC43","Lecco","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2022","2022",5,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2013","2013",1,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2014","2014",1,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2016","2016",1,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2017","2017",1,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2018","2018",2,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","STD","study","2021","2021",1,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2007","2007",44,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2008","2008",34,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2009","2009",41,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2010","2010",51,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2011","2011",33,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2012","2012",28,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2013","2013",19,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2014","2014",26,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2015","2015",18,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2016","2016",38,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2017","2017",28,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2018","2018",35,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2019","2019",29,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2020","2020",18,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2021","2021",35,,
"ITE1","Toscana","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2022","2022",80,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",3,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2008","2008",1,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2009","2009",1,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",2,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",5,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2012","2012",1,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2013","2013",2,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",3,,
"ITC47","Brescia","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2016","2016",1,,
